wave,flux
5700.2151,0.0000000
5701.0707,0.0000000
5701.9264,0.0000000
5702.7823,0.0000000
5703.6383,0.0000000
5704.4945,0.0000000
5705.3507,0.0000000
5706.2071,0.0000000
5707.0636,0.0000000
5707.9203,0.0000000
5708.7771,0.0000000
5709.6340,0.0000000
5710.4910,0.0000000
5711.3482,0.0000000
5712.2055,0.0000000
5713.0629,0.0000000
5713.9205,0.0000000
5714.7781,0.0000000
5715.6360,0.0000000
5716.4939,0.0000000
5717.3520,0.0000000
5718.2102,0.0000000
5719.0685,0.0000000
5719.9269,0.0000000
5720.7855,0.0000000
5721.6442,0.0000000
5722.5031,0.0000000
5723.3620,0.0000000
5724.2211,0.0000000
5725.0804,0.0000000
5725.9397,0.0000000
5726.7992,0.0000000
5727.6588,0.0000000
5728.5186,0.0000000
5729.3784,0.0000000
5730.2384,0.0000000
5731.0986,0.0000000
5731.9588,0.0000000
5732.8192,0.0000000
5733.6797,0.0000000
5734.5404,0.0000000
5735.4012,0.0000000
5736.2621,0.0000000
5737.1231,0.0000000
5737.9843,0.0000000
5738.8456,0.0000000
5739.7070,0.0000000
5740.5685,0.0000000
5741.4302,0.0000000
5742.2920,0.0000000
5743.1540,0.0000000
5744.0160,0.0000000
5744.8782,0.0000000
5745.7406,0.0000000
5746.6030,0.0000000
5747.4656,0.0000000
5748.3283,0.0000000
5749.1912,0.0000000
5750.0541,0.0000000
5750.9173,0.0000000
5751.7805,0.0000000
5752.6439,0.0000000
5753.5073,0.0000000
5754.3710,0.0000000
5755.2347,0.0000000
5756.0986,0.0000000
5756.9626,0.0000000
5757.8268,0.0000000
5758.6910,0.0000000
5759.5554,0.0000000
5760.4200,0.0000000
5761.2846,0.0000000
5762.1494,0.0000000
5763.0143,0.0000000
5763.8794,0.0000000
5764.7446,0.0000000
5765.6099,0.0000000
5766.4753,0.0000000
5767.3409,0.0000000
5768.2066,0.0000000
5769.0724,0.0000000
5769.9384,0.0000000
5770.8045,0.0000000
5771.6707,0.0000000
5772.5370,0.0000000
5773.4035,0.0000000
5774.2701,0.0000000
5775.1369,0.0000000
5776.0037,0.0000000
5776.8707,0.0000000
5777.7379,0.0000000
5778.6051,0.0000000
5779.4725,0.0000000
5780.3400,0.0000000
5781.2077,0.0000000
5782.0755,0.0000000
5782.9434,0.0000000
5783.8114,0.0000000
5784.6796,0.0000000
5785.5479,0.0000000
5786.4163,0.0000000
5787.2849,0.0000000
5788.1536,0.0000000
5789.0224,0.0000000
5789.8914,0.0000000
5790.7605,0.0000000
5791.6297,0.0000000
5792.4990,0.0000000
5793.3685,0.0000000
5794.2381,0.0000000
5795.1078,0.0000000
5795.9777,0.0000000
5796.8477,0.0000000
5797.7178,0.0000000
5798.5881,0.0000000
5799.4585,0.0000000
5800.3290,0.0000000
5801.1997,0.0000000
5802.0704,0.0000000
5802.9414,0.0000000
5803.8124,0.0000000
5804.6836,0.0000000
5805.5549,0.0000000
5806.4263,0.0000000
5807.2979,0.0000000
5808.1696,0.0000000
5809.0414,0.0000000
5809.9134,0.0000000
5810.7855,0.0000000
5811.6577,0.0000000
5812.5300,0.0000000
5813.4025,0.0000000
5814.2751,0.0000000
5815.1479,0.0000000
5816.0207,0.0000000
5816.8938,0.0000000
5817.7669,0.0000000
5818.6402,0.0000000
5819.5136,0.0000000
5820.3871,0.0000000
5821.2608,0.0000000
5822.1346,0.0000000
5823.0085,0.0000000
5823.8825,0.0000000
5824.7567,0.0000000
5825.6310,0.0000000
5826.5055,0.0000000
5827.3801,0.0000000
5828.2548,0.0000000
5829.1296,0.0000000
5830.0046,0.0000000
5830.8797,0.0000000
5831.7549,0.0000000
5832.6303,0.0000000
5833.5058,0.0000000
5834.3814,0.0000000
5835.2572,0.0000000
5836.1331,0.0000000
5837.0091,0.0000000
5837.8853,0.0000000
5838.7616,0.0000000
5839.6380,0.0000000
5840.5145,0.0000000
5841.3912,0.0000000
5842.2680,0.0000000
5843.1450,0.0000000
5844.0221,0.0000000
5844.8993,0.0000000
5845.7766,0.0000000
5846.6541,0.0000000
5847.5317,0.0000000
5848.4094,0.0000000
5849.2873,0.0000000
5850.1653,0.0000000
5851.0434,0.0000000
5851.9217,0.0000000
5852.8001,0.0000000
5853.6786,0.0000000
5854.5573,0.0000000
5855.4361,0.0000000
5856.3150,0.0000000
5857.1941,0.0000000
5858.0732,0.0000000
5858.9526,0.0000000
5859.8320,0.0000000
5860.7116,0.0000000
5861.5913,0.0000000
5862.4712,0.0000000
5863.3511,0.0000000
5864.2313,0.0000000
5865.1115,0.0000000
5865.9919,0.0000000
5866.8724,0.0000000
5867.7530,0.0000000
5868.6338,0.0000000
5869.5147,0.0000000
5870.3957,0.0000000
5871.2769,0.0000000
5872.1582,0.0000000
5873.0396,0.0000000
5873.9212,0.0000000
5874.8029,0.0000000
5875.6847,0.0000000
5876.5667,0.0000000
5877.4488,0.0000000
5878.3310,0.0000000
5879.2134,0.0000000
5880.0959,0.0000000
5880.9785,0.0000000
5881.8613,0.0000000
5882.7441,0.0000000
5883.6272,0.0000000
5884.5103,0.0000000
5885.3936,0.0000000
5886.2770,0.0000000
5887.1606,0.0000000
5888.0443,0.0000000
5888.9281,0.0000000
5889.8120,0.0000000
5890.6961,0.0000000
5891.5803,0.0000000
5892.4647,0.0000000
5893.3492,0.0000000
5894.2338,0.0000000
5895.1185,0.0000000
5896.0034,0.0000000
5896.8884,0.0000000
5897.7736,0.0000000
5898.6588,0.0000000
5899.5443,0.0000000
5900.4298,0.0000000
5901.3155,0.0000000
5902.2013,0.0000000
5903.0872,0.0000000
5903.9733,0.0000000
5904.8595,0.0000000
5905.7459,0.0000000
5906.6323,0.0000000
5907.5189,0.0000000
5908.4057,0.0000000
5909.2926,0.0000000
5910.1796,0.0000000
5911.0667,0.0000000
5911.9540,0.0000000
5912.8414,0.0000000
5913.7289,0.0000000
5914.6166,0.0000000
5915.5044,0.0000000
5916.3923,0.0000000
5917.2804,0.0000000
5918.1686,0.0000000
5919.0570,0.0000000
5919.9454,0.0000000
5920.8340,0.0000000
5921.7228,0.0000000
5922.6117,0.0000000
5923.5007,0.0000000
5924.3898,0.0000000
5925.2791,0.0000000
5926.1685,0.0000000
5927.0580,0.0000000
5927.9477,0.0000000
5928.8375,0.0000000
5929.7274,0.0000000
5930.6175,0.0000000
5931.5077,0.0000000
5932.3981,0.0000000
5933.2885,0.0000000
5934.1792,0.0000000
5935.0699,0.0000000
5935.9608,0.0000000
5936.8518,0.0000000
5937.7429,0.0000000
5938.6342,0.0000000
5939.5256,0.0000000
5940.4172,0.0000000
5941.3088,0.0000000
5942.2007,0.0000000
5943.0926,0.0000000
5943.9847,0.0000000
5944.8769,0.0000000
5945.7693,0.0000000
5946.6617,0.0000000
5947.5544,0.0000000
5948.4471,0.0000000
5949.3400,0.0000000
5950.2330,0.0000000
5951.1262,0.0000000
5952.0194,0.0000000
5952.9129,0.0000000
5953.8064,0.0000000
5954.7001,0.0000000
5955.5939,0.0000000
5956.4879,0.0000000
5957.3820,0.0000000
5958.2762,0.0000000
5959.1706,0.0000000
5960.0651,0.0000000
5960.9597,0.0000000
5961.8545,0.0000000
5962.7494,0.0000000
5963.6444,0.0000000
5964.5396,0.0000000
5965.4349,0.0000000
5966.3303,0.0000000
5967.2259,0.0000000
5968.1216,0.0000000
5969.0174,0.0000000
5969.9134,0.0000000
5970.8095,0.0000000
5971.7057,0.0000000
5972.6021,0.0000000
5973.4986,0.0000000
5974.3953,0.0000000
5975.2920,0.0000000
5976.1889,0.0000000
5977.0860,0.0000000
5977.9832,0.0000000
5978.8805,0.0000000
5979.7779,0.0000000
5980.6755,0.0000000
5981.5733,0.0000000
5982.4711,0.0000000
5983.3691,0.0000000
5984.2672,0.0000000
5985.1655,0.0000000
5986.0639,0.0000000
5986.9624,0.0000000
5987.8611,0.0000000
5988.7599,0.0000000
5989.6588,0.0000000
5990.5579,0.0000000
5991.4571,0.0000000
5992.3564,0.0000000
5993.2559,0.0000000
5994.1555,0.0000000
5995.0553,0.0000000
5995.9552,0.0000000
5996.8552,0.0000000
5997.7553,0.0000000
5998.6556,0.0000000
5999.5560,0.0000000
6000.4566,0.0000000
6001.3573,0.0000000
6002.2581,0.0000000
6003.1591,0.0000000
6004.0602,0.0000000
6004.9614,0.0000000
6005.8628,0.0000000
6006.7643,0.0000000
6007.6659,0.0000000
6008.5677,0.0000000
6009.4696,0.0000000
6010.3716,0.0000000
6011.2738,0.0000000
6012.1761,0.0000000
6013.0786,0.0000000
6013.9812,0.0000000
6014.8839,0.0000000
6015.7867,0.0000000
6016.6897,0.0000000
6017.5929,0.0000000
6018.4961,0.0000000
6019.3995,0.0000000
6020.3031,0.0000000
6021.2067,0.0000000
6022.1105,0.0000000
6023.0145,0.0000000
6023.9186,0.0000000
6024.8228,0.0000000
6025.7271,0.0000000
6026.6316,0.0000000
6027.5362,0.0000000
6028.4410,0.0000000
6029.3459,0.0000000
6030.2509,0.0000000
6031.1561,0.0000000
6032.0614,0.0000000
6032.9668,0.0000000
6033.8724,0.0000000
6034.7781,0.0000000
6035.6839,0.0000000
6036.5899,0.0000000
6037.4960,0.0000000
6038.4023,0.0000000
6039.3087,0.0000000
6040.2152,0.0000000
6041.1218,0.0000000
6042.0286,0.0000000
6042.9356,0.0000000
6043.8426,0.0000000
6044.7498,0.0000000
6045.6572,0.0000000
6046.5647,0.0000000
6047.4723,0.0000000
6048.3800,0.0000000
6049.2879,0.0000000
6050.1959,0.0000000
6051.1041,0.0000000
6052.0124,0.0000000
6052.9208,0.0000000
6053.8294,0.0000000
6054.7381,0.0000000
6055.6469,0.0000000
6056.5559,0.0000000
6057.4650,0.0000000
6058.3743,0.0000000
6059.2836,0.0000000
6060.1932,0.0000000
6061.1028,0.0000000
6062.0126,0.0000000
6062.9225,0.0000000
6063.8326,0.0000000
6064.7428,0.0000000
6065.6532,0.0000000
6066.5636,0.0000000
6067.4743,0.0000000
6068.3850,0.0000000
6069.2959,0.0000000
6070.2069,0.0000000
6071.1181,0.0000000
6072.0294,0.0000000
6072.9408,0.0000000
6073.8524,0.0000000
6074.7641,0.0000000
6075.6759,0.0000000
6076.5879,0.0000000
6077.5000,0.0000000
6078.4123,0.0000000
6079.3247,0.0000000
6080.2372,0.0000000
6081.1499,0.0000000
6082.0627,0.0000000
6082.9756,0.0000000
6083.8887,0.0000000
6084.8019,0.0000000
6085.7153,0.0000000
6086.6288,0.0000000
6087.5424,0.0000000
6088.4562,0.0000000
6089.3701,0.0000000
6090.2841,0.0000000
6091.1983,0.0000000
6092.1126,0.0000000
6093.0270,0.0000000
6093.9416,0.0000000
6094.8563,0.0000000
6095.7712,0.0000000
6096.6862,0.0000000
6097.6013,0.0000000
6098.5166,0.0000000
6099.4320,0.0000000
6100.3476,0.0000000
6101.2633,0.0000000
6102.1791,0.0000000
6103.0950,0.0000000
6104.0111,0.0000000
6104.9274,0.0000000
6105.8437,0.0000000
6106.7603,0.0000000
6107.6769,0.0000000
6108.5937,0.0000000
6109.5106,0.0000000
6110.4277,0.0000000
6111.3449,0.0000000
6112.2622,0.0000000
6113.1797,0.0000000
6114.0973,0.0000000
6115.0150,0.0000000
6115.9329,0.0000000
6116.8510,0.0000000
6117.7691,0.0000000
6118.6874,0.0000000
6119.6059,0.0000000
6120.5244,0.0000000
6121.4431,0.0000000
6122.3620,0.0000000
6123.2810,0.0000000
6124.2001,0.0000000
6125.1194,0.0000000
6126.0388,0.0000000
6126.9583,0.0000000
6127.8780,0.0000000
6128.7978,0.0000000
6129.7178,0.0000000
6130.6379,0.0000000
6131.5581,0.0000000
6132.4785,0.0000000
6133.3990,0.0000000
6134.3196,0.0000000
6135.2404,0.0000000
6136.1613,0.0000000
6137.0824,0.0000000
6138.0036,0.0000000
6138.9249,0.0000000
6139.8464,0.0000000
6140.7680,0.0000000
6141.6898,0.0000000
6142.6117,0.0000000
6143.5337,0.0000000
6144.4559,0.0000000
6145.3782,0.0000000
6146.3006,0.0000000
6147.2232,0.0000000
6148.1459,0.0000000
6149.0688,0.0000000
6149.9918,0.0000000
6150.9149,0.0000000
6151.8382,0.0000000
6152.7616,0.0000000
6153.6852,0.0000000
6154.6089,0.0000000
6155.5327,0.0000000
6156.4567,0.0000000
6157.3808,0.0000000
6158.3050,0.0000000
6159.2294,0.0000000
6160.1539,0.0000000
6161.0786,0.0000000
6162.0034,0.0000000
6162.9283,0.0000000
6163.8534,0.0000000
6164.7786,0.0000000
6165.7040,0.0000000
6166.6295,0.0000000
6167.5551,0.0000000
6168.4809,0.0000000
6169.4068,0.0000000
6170.3329,0.0000000
6171.2590,0.0000000
6172.1854,0.0000000
6173.1118,0.0000000
6174.0385,0.0000000
6174.9652,0.0000000
6175.8921,0.0000000
6176.8191,0.0000000
6177.7463,0.0000000
6178.6736,0.0000000
6179.6010,0.0000000
6180.5286,0.0000000
6181.4563,0.0000000
6182.3842,0.0000000
6183.3122,0.0000000
6184.2403,0.0000000
6185.1686,0.0000000
6186.0970,0.0000000
6187.0256,0.0000000
6187.9543,0.0000000
6188.8831,0.0000000
6189.8121,0.0000000
6190.7412,0.0000000
6191.6705,0.0000000
6192.5998,0.0000000
6193.5294,0.0000000
6194.4590,0.0000000
6195.3889,0.0000000
6196.3188,0.0000000
6197.2489,0.0000000
6198.1791,0.0000000
6199.1095,0.0000000
6200.0400,0.0000000
6200.9707,0.0000000
6201.9015,0.0000000
6202.8324,0.0000000
6203.7635,0.0000000
6204.6947,0.0000000
6205.6260,0.0000000
6206.5575,0.0000000
6207.4891,0.0000000
6208.4209,0.0000000
6209.3528,0.0000000
6210.2849,0.0000000
6211.2170,0.0000000
6212.1494,0.0000000
6213.0818,0.0000000
6214.0144,0.0000000
6214.9472,0.0000000
6215.8801,0.0000000
6216.8131,0.0000000
6217.7463,0.0000000
6218.6796,0.0000000
6219.6130,0.0000000
6220.5466,0.0000000
6221.4803,0.0000000
6222.4142,0.0000000
6223.3482,0.0000000
6224.2824,0.0000000
6225.2167,0.0000000
6226.1511,0.0000000
6227.0857,0.0000000
6228.0204,0.0000000
6228.9552,0.0000000
6229.8902,0.0000000
6230.8253,0.0000000
6231.7606,0.0000000
6232.6960,0.0000000
6233.6316,0.0000000
6234.5673,0.0000000
6235.5031,0.0000000
6236.4391,0.0000000
6237.3752,0.0000000
6238.3114,0.0000000
6239.2478,0.0000000
6240.1844,0.0000000
6241.1210,0.0000000
6242.0579,0.0000000
6242.9948,0.0000000
6243.9319,0.0000000
6244.8691,0.0000000
6245.8065,0.0000000
6246.7440,0.0000000
6247.6817,0.0000000
6248.6195,0.0000000
6249.5574,0.0000000
6250.4955,0.0000000
6251.4338,0.0000000
6252.3721,0.0000000
6253.3106,0.0000000
6254.2493,0.0000000
6255.1881,0.0000000
6256.1270,0.0000000
6257.0661,0.0000000
6258.0053,0.0000000
6258.9446,0.0000000
6259.8841,0.0000000
6260.8237,0.0000000
6261.7635,0.0000000
6262.7034,0.0000000
6263.6435,0.0000000
6264.5837,0.0000000
6265.5240,0.0000000
6266.4645,0.0000000
6267.4051,0.0000000
6268.3459,0.0000000
6269.2868,0.0000000
6270.2278,0.0000000
6271.1690,0.0000000
6272.1103,0.0000000
6273.0518,0.0000000
6273.9934,0.0000000
6274.9352,0.0000000
6275.8771,0.0000000
6276.8191,0.0000000
6277.7613,0.0000000
6278.7036,0.0000000
6279.6460,0.0000000
6280.5886,0.0000000
6281.5314,0.0000000
6282.4743,0.0000000
6283.4173,0.0000000
6284.3604,0.0000000
6285.3038,0.0000000
6286.2472,0.0000000
6287.1908,0.0000000
6288.1345,0.0000000
6289.0784,0.0000000
6290.0224,0.0000000
6290.9666,0.0000000
6291.9109,0.0000000
6292.8553,0.0000000
6293.7999,0.0000000
6294.7446,0.0000000
6295.6895,0.0000000
6296.6345,0.0000000
6297.5796,0.0000000
6298.5249,0.0000000
6299.4704,0.0000000
6300.4159,0.0000000
6301.3616,0.0000000
6302.3075,0.0000000
6303.2535,0.0000000
6304.1997,0.0000000
6305.1459,0.0000000
6306.0924,0.0000000
6307.0389,0.0000000
6307.9856,0.0000000
6308.9325,0.0000000
6309.8795,0.0000000
6310.8266,0.0000000
6311.7739,0.0000000
6312.7213,0.0000000
6313.6689,0.0000000
6314.6166,0.0000000
6315.5644,0.0000000
6316.5124,0.0000000
6317.4606,0.0000000
6318.4088,0.0000000
6319.3573,0.0000000
6320.3058,0.0000000
6321.2545,0.0000000
6322.2034,0.0000000
6323.1524,0.0000000
6324.1015,0.0000000
6325.0508,0.0000000
6326.0002,0.0000000
6326.9497,0.0000000
6327.8994,0.0000000
6328.8493,0.0000000
6329.7993,0.0000000
6330.7494,0.0000000
6331.6996,0.0000000
6332.6501,0.0000000
6333.6006,0.0000000
6334.5513,0.0000000
6335.5022,0.0000000
6336.4531,0.0000000
6337.4043,0.0000000
6338.3555,0.0000000
6339.3069,0.0000000
6340.2585,0.0000000
6341.2102,0.0000000
6342.1620,0.0000000
6343.1140,0.0000000
6344.0661,0.0000000
6345.0184,0.0000000
6345.9708,0.0000000
6346.9234,0.0000000
6347.8761,0.0000000
6348.8289,0.0000000
6349.7819,0.0000000
6350.7350,0.0000000
6351.6883,0.0000000
6352.6417,0.0000000
6353.5953,0.0000000
6354.5490,0.0000000
6355.5028,0.0000000
6356.4568,0.0000000
6357.4109,0.0000000
6358.3652,0.0000000
6359.3196,0.0000000
6360.2742,0.0000000
6361.2289,0.0000000
6362.1837,0.0000000
6363.1387,0.0000000
6364.0938,0.0000000
6365.0491,0.0000000
6366.0045,0.0000000
6366.9601,0.0000000
6367.9158,0.0000000
6368.8716,0.0000000
6369.8276,0.0000000
6370.7838,0.0000000
6371.7400,0.0000000
6372.6965,0.0000000
6373.6530,0.0000000
6374.6097,0.0000000
6375.5666,0.0000000
6376.5236,0.0000000
6377.4807,0.0000000
6378.4380,0.0000000
6379.3955,0.0000000
6380.3530,0.0000000
6381.3107,0.0000000
6382.2686,0.0000000
6383.2266,0.0000000
6384.1847,0.0000000
6385.1430,0.0000000
6386.1015,0.0000000
6387.0601,0.0000000
6388.0188,0.0000000
6388.9776,0.0000000
6389.9367,0.0000000
6390.8958,0.0000000
6391.8551,0.0000000
6392.8145,0.0000000
6393.7741,0.0000000
6394.7339,0.0000000
6395.6937,0.0000000
6396.6538,0.0000000
6397.6139,0.0000000
6398.5742,0.0000000
6399.5347,0.0000000
6400.4953,0.0000000
6401.4560,0.0000000
6402.4169,0.0000000
6403.3779,0.0000000
6404.3391,0.0000000
6405.3004,0.0000000
6406.2619,0.0000000
6407.2235,0.0000000
6408.1852,0.0000000
6409.1471,0.0000000
6410.1091,0.0000000
6411.0713,0.0000000
6412.0337,0.0000000
6412.9961,0.0000000
6413.9587,0.0000000
6414.9215,0.0000000
6415.8844,0.0000000
6416.8475,0.0000000
6417.8106,0.0000000
6418.7740,0.0000000
6419.7375,0.0000000
6420.7011,0.0000000
6421.6649,0.0000000
6422.6288,0.0000000
6423.5928,0.0000000
6424.5571,0.0000000
6425.5214,0.0000000
6426.4859,0.0000000
6427.4505,0.0000000
6428.4153,0.0000000
6429.3803,0.0000000
6430.3453,0.0000000
6431.3105,0.0000000
6432.2759,0.0000000
6433.2414,0.0000000
6434.2071,0.0000000
6435.1729,0.0000000
6436.1388,0.0000000
6437.1049,0.0000000
6438.0711,0.0000000
6439.0375,0.0000000
6440.0040,0.0000000
6440.9707,0.0000000
6441.9375,0.0000000
6442.9045,0.0000000
6443.8716,0.0000000
6444.8388,0.0000000
6445.8062,0.0000000
6446.7738,0.0000000
6447.7415,0.0000000
6448.7093,0.0000000
6449.6773,0.0000000
6450.6454,0.0000000
6451.6137,0.0000000
6452.5821,0.0000000
6453.5506,0.0000000
6454.5193,0.0000000
6455.4882,0.0000000
6456.4572,0.0000000
6457.4263,0.0000000
6458.3956,0.0000000
6459.3650,0.0000000
6460.3346,0.0000000
6461.3043,0.0000000
6462.2742,0.0000000
6463.2442,0.0000000
6464.2144,0.0000000
6465.1847,0.0000000
6466.1551,0.0000000
6467.1257,0.0000000
6468.0964,0.0000000
6469.0673,0.0000000
6470.0384,0.0000000
6471.0095,0.0000000
6471.9809,0.0000000
6472.9523,0.0000000
6473.9240,0.0000000
6474.8957,0.0000000
6475.8676,0.0000000
6476.8397,0.0000000
6477.8119,0.0000000
6478.7842,0.0000000
6479.7567,0.0000000
6480.7293,0.0000000
6481.7021,0.0000000
6482.6751,0.0000000
6483.6481,0.0000000
6484.6213,0.0000000
6485.5947,0.0000000
6486.5682,0.0000000
6487.5419,0.0000000
6488.5157,0.0000000
6489.4896,0.0000000
6490.4637,0.0000000
6491.4380,0.0000000
6492.4124,0.0000000
6493.3869,0.0000000
6494.3616,0.0000000
6495.3364,0.0000000
6496.3114,0.0000000
6497.2865,0.0000000
6498.2618,0.0000000
6499.2372,0.0000000
6500.2128,0.0000000
6501.1885,0.0000000
6502.1643,0.0000000
6503.1403,0.0000000
6504.1165,0.0000000
6505.0928,0.0000000
6506.0692,0.0000000
6507.0458,0.0000000
6508.0225,0.0000000
6508.9994,0.0000000
6509.9764,0.0000000
6510.9536,0.0000000
6511.9309,0.0000000
6512.9084,0.0000000
6513.8860,0.0000000
6514.8638,0.0000000
6515.8417,0.0000000
6516.8197,0.0000000
6517.7979,0.0000000
6518.7763,0.0000000
6519.7547,0.0000000
6520.7334,0.0000000
6521.7122,0.0000000
6522.6911,0.0000000
6523.6702,0.0000000
6524.6494,0.0000000
6525.6288,0.0000000
6526.6083,0.0000000
6527.5880,0.0000000
6528.5678,0.0000000
6529.5478,0.0000000
6530.5279,0.0000000
6531.5081,0.0000000
6532.4885,0.0000000
6533.4691,0.0000000
6534.4498,0.0000000
6535.4306,0.0000000
6536.4116,0.0000000
6537.3928,0.0000000
6538.3741,0.0000000
6539.3555,0.0000000
6540.3371,0.0000000
6541.3188,0.0000000
6542.3007,0.0000000
6543.2827,0.0000000
6544.2649,0.0000000
6545.2472,0.0000000
6546.2297,0.0000000
6547.2123,0.0000000
6548.1950,0.0000000
6549.1779,0.0000000
6550.1610,0.0000000
6551.1442,0.0000000
6552.1276,0.0000000
6553.1111,0.0000000
6554.0947,0.0000000
6555.0785,0.0000000
6556.0624,0.0000000
6557.0465,0.0000000
6558.0308,0.0000000
6559.0152,0.0000000
6559.9997,0.0000000
6560.9844,0.0000000
6561.9692,0.0000000
6562.9542,0.0000000
6563.9393,0.0000000
6564.9246,0.0000000
6565.9100,0.0000000
6566.8956,0.0000000
6567.8813,0.0000000
6568.8671,0.0000000
6569.8532,0.0000000
6570.8393,0.0000000
6571.8256,0.0000000
6572.8121,0.0000000
6573.7987,0.0000000
6574.7854,0.0000000
6575.7723,0.0000000
6576.7594,0.0000000
6577.7466,0.0000000
6578.7339,0.0000000
6579.7214,0.0000000
6580.7091,0.0000000
6581.6969,0.0000000
6582.6848,0.0000000
6583.6729,0.0000000
6584.6611,0.0000000
6585.6495,0.0000000
6586.6380,0.0000000
6587.6267,0.0000000
6588.6155,0.0000000
6589.6045,0.0000000
6590.5936,0.0000000
6591.5829,0.0000000
6592.5723,0.0000000
6593.5619,0.0000000
6594.5516,0.0000000
6595.5415,0.0000000
6596.5315,0.0000000
6597.5217,0.0000000
6598.5120,0.0000000
6599.5024,0.0000000
6600.4931,0.0000000
6601.4838,0.0000000
6602.4747,0.0000000
6603.4658,0.0000000
6604.4570,0.0000000
6605.4483,0.0000000
6606.4398,0.0000000
6607.4315,0.0000000
6608.4233,0.0000000
6609.4152,0.0000000
6610.4073,0.0000000
6611.3996,0.0000000
6612.3920,0.0000000
6613.3845,0.0000000
6614.3772,0.0000000
6615.3701,0.0000000
6616.3631,0.0000000
6617.3562,0.0000000
6618.3495,0.0000000
6619.3429,0.0000000
6620.3365,0.0000000
6621.3303,0.0000000
6622.3241,0.0000000
6623.3182,0.0000000
6624.3124,0.0000000
6625.3067,0.0000000
6626.3012,0.0000000
6627.2958,0.0000000
6628.2906,0.0000000
6629.2855,0.0000000
6630.2806,0.0000000
6631.2758,0.0000000
6632.2712,0.0000000
6633.2668,0.0000000
6634.2624,0.0000000
6635.2583,0.0000000
6636.2542,0.0000000
6637.2504,0.0000000
6638.2466,0.0000000
6639.2431,0.0000000
6640.2396,0.0000000
6641.2364,0.0000000
6642.2332,0.0000000
6643.2303,0.0000000
6644.2274,0.0000000
6645.2248,0.0000000
6646.2222,0.0000000
6647.2199,0.0000000
6648.2176,0.0000000
6649.2156,0.0000000
6650.2136,0.0000000
6651.2119,0.0000000
6652.2102,0.0000000
6653.2088,0.0000000
6654.2074,0.0000000
6655.2063,0.0000000
6656.2052,0.0000000
6657.2043,0.0000000
6658.2036,0.0000000
6659.2030,0.0000000
6660.2026,0.0000000
6661.2023,0.0000000
6662.2022,0.0000000
6663.2022,0.0000000
6664.2024,0.0000000
6665.2027,0.0000000
6666.2032,0.0000000
6667.2038,0.0000000
6668.2046,0.0000000
6669.2055,0.0000000
6670.2066,0.0000000
6671.2078,0.0000000
6672.2092,0.0000000
6673.2107,0.0000000
6674.2124,0.0000000
6675.2142,0.0000000
6676.2162,0.0000000
6677.2183,0.0000000
6678.2206,0.0000000
6679.2230,0.0000000
6680.2256,0.0000000
6681.2283,0.0000000
6682.2312,0.0000000
6683.2342,0.0000000
6684.2374,0.0000000
6685.2407,0.0000000
6686.2442,0.0000000
6687.2478,0.0000000
6688.2516,0.0000000
6689.2556,0.0000000
6690.2596,0.0000000
6691.2639,0.0000000
6692.2683,0.0000000
6693.2728,0.0000000
6694.2775,0.0000000
6695.2823,0.0000000
6696.2873,0.0000000
6697.2924,0.0000000
6698.2977,0.0000000
6699.3032,0.0000000
6700.3088,0.0000000
6701.3145,0.0000000
6702.3204,0.0000000
6703.3264,0.0000000
6704.3326,0.0000000
6705.3390,0.0000000
6706.3455,0.0000000
6707.3521,0.0000000
6708.3589,0.0000000
6709.3659,0.0000000
6710.3730,0.0000000
6711.3802,0.0000000
6712.3876,0.0000000
6713.3952,0.0000000
6714.4029,0.0000000
6715.4108,0.0000000
6716.4188,0.0000000
6717.4269,0.0000000
6718.4352,0.0000000
6719.4437,0.0000000
6720.4523,0.0000000
6721.4611,0.0000000
6722.4700,0.0000000
6723.4791,0.0000000
6724.4883,0.0000000
6725.4977,0.0000000
6726.5072,0.0000000
6727.5169,0.0000000
6728.5267,0.0000000
6729.5367,0.0000000
6730.5468,0.0000000
6731.5571,0.0000000
6732.5675,0.0000000
6733.5781,0.0000000
6734.5888,0.0000000
6735.5997,0.0000000
6736.6107,0.0000000
6737.6219,0.0000000
6738.6333,0.0000000
6739.6448,0.0000000
6740.6564,0.0000000
6741.6682,0.0000000
6742.6802,0.0000000
6743.6923,0.0000000
6744.7045,0.0000000
6745.7169,0.0000000
6746.7295,0.0000000
6747.7422,0.0000000
6748.7551,0.0000000
6749.7681,0.0000000
6750.7812,0.0000000
6751.7946,0.0000000
6752.8080,0.0000000
6753.8217,0.0000000
6754.8354,0.0000000
6755.8494,0.0000000
6756.8634,0.0000000
6757.8777,0.0000000
6758.8921,0.0000000
6759.9066,0.0000000
6760.9213,0.0000000
6761.9361,0.0000000
6762.9511,0.0000000
6763.9663,0.0000000
6764.9815,0.0000000
6765.9970,0.0000000
6767.0126,0.0000000
6768.0284,0.0000000
6769.0443,0.0000000
6770.0603,0.0000000
6771.0765,0.0000000
6772.0929,0.0000000
6773.1094,0.0000000
6774.1261,0.0000000
6775.1429,0.0000000
6776.1599,0.0000000
6777.1770,0.0000000
6778.1943,0.0000000
6779.2117,0.0000000
6780.2293,0.0000000
6781.2470,0.0000000
6782.2649,0.0000000
6783.2830,0.0000000
6784.3012,0.0000000
6785.3195,0.0000000
6786.3380,0.0000000
6787.3567,0.0000000
6788.3755,0.0000000
6789.3945,0.0000000
